
2025/04/02 (18:26:34) | ===> btop++ v.1.4.0
2025/04/02 (18:26:34) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/02 (19:36:02) | ===> btop++ v.1.4.0
2025/04/02 (19:36:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/03 (21:05:45) | ===> btop++ v.1.4.0
2025/04/03 (21:05:45) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/03 (21:06:26) | ===> btop++ v.1.4.0
2025/04/03 (21:06:26) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/03 (21:06:33) | WARNING: Failed to join _runner thread on exit!

2025/04/04 (21:03:49) | ===> btop++ v.1.4.0
2025/04/04 (21:03:49) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/04 (21:06:29) | ===> btop++ v.1.4.0
2025/04/04 (21:06:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (12:11:24) | ===> btop++ v.1.4.0
2025/04/05 (12:11:24) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (12:18:43) | ===> btop++ v.1.4.0
2025/04/05 (12:18:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (12:20:55) | ===> btop++ v.1.4.0
2025/04/05 (12:20:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (23:05:21) | ===> btop++ v.1.4.0
2025/04/05 (23:05:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (16:25:03) | ===> btop++ v.1.4.0
2025/04/07 (16:25:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (16:25:47) | ===> btop++ v.1.4.0
2025/04/07 (16:25:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (22:18:18) | ===> btop++ v.1.4.0
2025/04/07 (22:18:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (20:19:22) | ===> btop++ v.1.4.0
2025/04/09 (20:19:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (20:19:30) | ===> btop++ v.1.4.0
2025/04/09 (20:19:30) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/09 (20:19:38) | WARNING: Failed to join _runner thread on exit!

2025/04/10 (15:39:16) | ===> btop++ v.1.4.0
2025/04/10 (15:39:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/10 (17:14:58) | ===> btop++ v.1.4.0
2025/04/10 (17:14:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (17:12:27) | ===> btop++ v.1.4.0
2025/04/11 (17:12:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (18:18:53) | ===> btop++ v.1.4.0
2025/04/11 (18:18:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (18:46:16) | ===> btop++ v.1.4.0
2025/04/11 (18:46:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (21:09:51) | ===> btop++ v.1.4.0
2025/04/11 (21:09:51) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (23:02:19) | ===> btop++ v.1.4.0
2025/04/11 (23:02:19) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/11 (23:02:27) | WARNING: Failed to join _runner thread on exit!

2025/04/12 (12:36:47) | ===> btop++ v.1.4.0
2025/04/12 (12:36:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (16:13:20) | ===> btop++ v.1.4.0
2025/04/12 (16:13:20) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (16:19:30) | ===> btop++ v.1.4.0
2025/04/12 (16:19:30) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/12 (16:31:47) | WARNING: Failed to join _runner thread on exit!

2025/04/12 (16:36:08) | ===> btop++ v.1.4.0
2025/04/12 (16:36:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (16:41:33) | ===> btop++ v.1.4.0
2025/04/12 (16:41:33) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (18:09:57) | ===> btop++ v.1.4.0
2025/04/12 (18:09:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (12:56:51) | ===> btop++ v.1.4.0
2025/04/13 (12:56:51) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (12:59:18) | ===> btop++ v.1.4.0
2025/04/13 (12:59:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (16:53:56) | ===> btop++ v.1.4.0
2025/04/13 (16:53:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/14 (14:52:17) | ===> btop++ v.1.4.0
2025/04/14 (14:52:17) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/14 (14:56:10) | ===> btop++ v.1.4.0
2025/04/14 (14:56:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (15:36:18) | ===> btop++ v.1.4.0
2025/04/16 (15:36:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (15:36:35) | ===> btop++ v.1.4.0
2025/04/16 (15:36:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (19:52:59) | ===> btop++ v.1.4.0
2025/04/16 (19:52:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (20:05:57) | ===> btop++ v.1.4.0
2025/04/16 (20:05:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (22:48:53) | ===> btop++ v.1.4.0
2025/04/16 (22:48:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (17:27:23) | ===> btop++ v.1.4.0
2025/04/18 (17:27:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (17:45:23) | ===> btop++ v.1.4.0
2025/04/18 (17:45:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (18:42:57) | ===> btop++ v.1.4.0
2025/04/18 (18:42:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (18:43:45) | ===> btop++ v.1.4.0
2025/04/18 (18:43:45) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (16:14:41) | ===> btop++ v.1.4.0
2025/04/19 (16:14:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (17:56:03) | ===> btop++ v.1.4.0
2025/04/19 (17:56:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/20 (17:22:20) | ===> btop++ v.1.4.0
2025/04/20 (17:22:20) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/20 (20:19:54) | ===> btop++ v.1.4.0
2025/04/20 (20:19:54) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/21 (11:33:35) | ===> btop++ v.1.4.0
2025/04/21 (11:33:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/21 (11:40:02) | ===> btop++ v.1.4.0
2025/04/21 (11:40:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/22 (15:39:53) | ===> btop++ v.1.4.0
2025/04/22 (15:39:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/22 (15:40:26) | ===> btop++ v.1.4.0
2025/04/22 (15:40:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/22 (15:59:05) | ===> btop++ v.1.4.0
2025/04/22 (15:59:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (15:49:44) | ===> btop++ v.1.4.0
2025/04/23 (15:49:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (17:39:50) | ===> btop++ v.1.4.0
2025/04/23 (17:39:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (18:13:56) | ===> btop++ v.1.4.0
2025/04/23 (18:13:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (18:38:08) | ===> btop++ v.1.4.0
2025/04/23 (18:38:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (18:39:15) | ===> btop++ v.1.4.0
2025/04/23 (18:39:15) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (18:43:43) | ===> btop++ v.1.4.0
2025/04/23 (18:43:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/24 (13:08:08) | ===> btop++ v.1.4.0
2025/04/24 (13:08:08) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/25 (17:56:44) | ===> btop++ v.1.4.0
2025/04/25 (17:56:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/25 (21:55:33) | ===> btop++ v.1.4.0
2025/04/25 (21:55:33) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/25 (21:55:39) | WARNING: Failed to join _runner thread on exit!

2025/04/26 (11:46:07) | ===> btop++ v.1.4.0
2025/04/26 (11:46:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (12:32:03) | ===> btop++ v.1.4.0
2025/04/26 (12:32:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (13:07:18) | ===> btop++ v.1.4.0
2025/04/26 (13:07:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (13:08:00) | ===> btop++ v.1.4.0
2025/04/26 (13:08:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (14:39:18) | ===> btop++ v.1.4.0
2025/04/26 (14:39:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/26 (14:41:56) | ===> btop++ v.1.4.0
2025/04/26 (14:41:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/27 (18:08:00) | ===> btop++ v.1.4.0
2025/04/27 (18:08:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/27 (18:09:30) | ===> btop++ v.1.4.0
2025/04/27 (18:09:30) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/27 (18:12:03) | WARNING: Failed to join _runner thread on exit!
